raw,parsing,pose,annotate
./data/MPII_sample1/040608213.jpg,./data/MPII_sample1_parsing/040608213_vis.png,./data/MPII_sample1_pose/040608213_rendered.png,"home repair, general"
./data/MPII_sample1/075812921.jpg,./data/MPII_sample1_parsing/075812921_vis.png,./data/MPII_sample1_pose/075812921_rendered.png,hang gliding
./data/MPII_sample1/005773628.jpg,./data/MPII_sample1_parsing/005773628_vis.png,./data/MPII_sample1_pose/005773628_rendered.png,"walking, general"
./data/MPII_sample1/074591694.jpg,./data/MPII_sample1_parsing/074591694_vis.png,./data/MPII_sample1_pose/074591694_rendered.png,"wheelbarrow, pushing garden cart or wheelbarrow"
./data/MPII_sample1/058972883.jpg,./data/MPII_sample1_parsing/058972883_vis.png,./data/MPII_sample1_pose/058972883_rendered.png,"fishing from boat or canoe, sitting"
./data/MPII_sample1/016110002.jpg,./data/MPII_sample1_parsing/016110002_vis.png,./data/MPII_sample1_pose/016110002_rendered.png,"skiing, general"
./data/MPII_sample1/064831801.jpg,./data/MPII_sample1_parsing/064831801_vis.png,./data/MPII_sample1_pose/064831801_rendered.png,"bicycling, stationary"
./data/MPII_sample1/078627820.jpg,./data/MPII_sample1_parsing/078627820_vis.png,./data/MPII_sample1_pose/078627820_rendered.png,"hockey, ice, competitive"
./data/MPII_sample1/050569674.jpg,./data/MPII_sample1_parsing/050569674_vis.png,./data/MPII_sample1_pose/050569674_rendered.png,golf
./data/MPII_sample1/099159424.jpg,./data/MPII_sample1_parsing/099159424_vis.png,./data/MPII_sample1_pose/099159424_rendered.png,"laughing, sitting"
./data/MPII_sample1/033660428.jpg,./data/MPII_sample1_parsing/033660428_vis.png,./data/MPII_sample1_pose/033660428_rendered.png,paddle boat
./data/MPII_sample1/007702670.jpg,./data/MPII_sample1_parsing/007702670_vis.png,./data/MPII_sample1_pose/007702670_rendered.png,"sitting, teaching stretching or yoga, or light effort exercise class"
./data/MPII_sample1/048682943.jpg,./data/MPII_sample1_parsing/048682943_vis.png,./data/MPII_sample1_pose/048682943_rendered.png,"standing, talking in church"
./data/MPII_sample1/081116260.jpg,./data/MPII_sample1_parsing/081116260_vis.png,./data/MPII_sample1_pose/081116260_rendered.png,"fishing in stream, in waders (Taylor Code 670)"
./data/MPII_sample1/050340411.jpg,./data/MPII_sample1_parsing/050340411_vis.png,./data/MPII_sample1_pose/050340411_rendered.png,"video exercise workouts, TV conditioning programs"
./data/MPII_sample1/045185867.jpg,./data/MPII_sample1_parsing/045185867_vis.png,./data/MPII_sample1_pose/045185867_rendered.png,"active workstation, treadmill desk, walking"
./data/MPII_sample1/015198018.jpg,./data/MPII_sample1_parsing/015198018_vis.png,./data/MPII_sample1_pose/015198018_rendered.png,cleaning gutters
./data/MPII_sample1/060091201.jpg,./data/MPII_sample1_parsing/060091201_vis.png,./data/MPII_sample1_pose/060091201_rendered.png,"rope skipping, general"
./data/MPII_sample1/063609605.jpg,./data/MPII_sample1_parsing/063609605_vis.png,./data/MPII_sample1_pose/063609605_rendered.png,playing with children
./data/MPII_sample1/020426476.jpg,./data/MPII_sample1_parsing/020426476_vis.png,./data/MPII_sample1_pose/020426476_rendered.png,squash
./data/MPII_sample1/082915140.jpg,./data/MPII_sample1_parsing/082915140_vis.png,./data/MPII_sample1_pose/082915140_rendered.png,"sitting, teaching stretching or yoga, or light effort exercise class"
./data/MPII_sample1/093489645.jpg,./data/MPII_sample1_parsing/093489645_vis.png,./data/MPII_sample1_pose/093489645_rendered.png,"pilates, general"
./data/MPII_sample1/007081470.jpg,./data/MPII_sample1_parsing/007081470_vis.png,./data/MPII_sample1_pose/007081470_rendered.png,"boxing, in ring, general"
./data/MPII_sample1/074521848.jpg,./data/MPII_sample1_parsing/074521848_vis.png,./data/MPII_sample1_pose/074521848_rendered.png,"kitchen activity, general, (e.g., cooking, washing dishes, cleaning up), moderate effort"
./data/MPII_sample1/091987093.jpg,./data/MPII_sample1_parsing/091987093_vis.png,./data/MPII_sample1_pose/091987093_rendered.png,playing with animals
./data/MPII_sample1/098631684.jpg,./data/MPII_sample1_parsing/098631684_vis.png,./data/MPII_sample1_pose/098631684_rendered.png,clearing brush
./data/MPII_sample1/024874327.jpg,./data/MPII_sample1_parsing/024874327_vis.png,./data/MPII_sample1_pose/024874327_rendered.png,"guitar, classical, folk, sitting"
./data/MPII_sample1/000925252.jpg,./data/MPII_sample1_parsing/000925252_vis.png,./data/MPII_sample1_pose/000925252_rendered.png,track and field
./data/MPII_sample1/094842516.jpg,./data/MPII_sample1_parsing/094842516_vis.png,./data/MPII_sample1_pose/094842516_rendered.png,"planting, potting, transplanting seedlings or plants, light effort"
./data/MPII_sample1/041102847.jpg,./data/MPII_sample1_parsing/041102847_vis.png,./data/MPII_sample1_pose/041102847_rendered.png,racquetball
./data/MPII_sample1/084913664.jpg,./data/MPII_sample1_parsing/084913664_vis.png,./data/MPII_sample1_pose/084913664_rendered.png,"engineer (e.g., mechanical or electrical)"
./data/MPII_sample1/097007446.jpg,./data/MPII_sample1_parsing/097007446_vis.png,./data/MPII_sample1_pose/097007446_rendered.png,"vacuuming, general, moderate effort"
./data/MPII_sample1/098805572.jpg,./data/MPII_sample1_parsing/098805572_vis.png,./data/MPII_sample1_pose/098805572_rendered.png,"carpentry, sawing hardwood"
./data/MPII_sample1/016058687.jpg,./data/MPII_sample1_parsing/016058687_vis.png,./data/MPII_sample1_pose/016058687_rendered.png,"sitting, teaching stretching or yoga, or light effort exercise class"
./data/MPII_sample1/081441920.jpg,./data/MPII_sample1_parsing/081441920_vis.png,./data/MPII_sample1_pose/081441920_rendered.png,scraping and painting sailboat or powerboat
./data/MPII_sample1/077839561.jpg,./data/MPII_sample1_parsing/077839561_vis.png,./data/MPII_sample1_pose/077839561_rendered.png,skateboarding
./data/MPII_sample1/075673017.jpg,./data/MPII_sample1_parsing/075673017_vis.png,./data/MPII_sample1_pose/075673017_rendered.png,"sitting, playing an instrument at church"
./data/MPII_sample1/033863969.jpg,./data/MPII_sample1_parsing/033863969_vis.png,./data/MPII_sample1_pose/033863969_rendered.png,"police, general"
./data/MPII_sample1/057141139.jpg,./data/MPII_sample1_parsing/057141139_vis.png,./data/MPII_sample1_pose/057141139_rendered.png,"double bass, standing"
./data/MPII_sample1/069589465.jpg,./data/MPII_sample1_parsing/069589465_vis.png,./data/MPII_sample1_pose/069589465_rendered.png,washing and waxing car
./data/MPII_sample1/007115568.jpg,./data/MPII_sample1_parsing/007115568_vis.png,./data/MPII_sample1_pose/007115568_rendered.png,golf
./data/MPII_sample1/063425265.jpg,./data/MPII_sample1_parsing/063425265_vis.png,./data/MPII_sample1_pose/063425265_rendered.png,"horn, standing"
./data/MPII_sample1/090508404.jpg,./data/MPII_sample1_parsing/090508404_vis.png,./data/MPII_sample1_pose/090508404_rendered.png,golf
./data/MPII_sample1/090866167.jpg,./data/MPII_sample1_parsing/090866167_vis.png,./data/MPII_sample1_pose/090866167_rendered.png,"horse grooming, feeding, cleaning, harnessing and unharnessing"
./data/MPII_sample1/013008067.jpg,./data/MPII_sample1_parsing/013008067_vis.png,./data/MPII_sample1_pose/013008067_rendered.png,"Alaska Native Games, Eskimo Olympics, general"
./data/MPII_sample1/018680084.jpg,./data/MPII_sample1_parsing/018680084_vis.png,./data/MPII_sample1_pose/018680084_rendered.png,snow shoeing
./data/MPII_sample1/052715459.jpg,./data/MPII_sample1_parsing/052715459_vis.png,./data/MPII_sample1_pose/052715459_rendered.png,"bicycling, racing and road"
./data/MPII_sample1/002812151.jpg,./data/MPII_sample1_parsing/002812151_vis.png,./data/MPII_sample1_pose/002812151_rendered.png,"pilates, general"
./data/MPII_sample1/074825969.jpg,./data/MPII_sample1_parsing/074825969_vis.png,./data/MPII_sample1_pose/074825969_rendered.png,"tanning hides, general"
./data/MPII_sample1/068004606.jpg,./data/MPII_sample1_parsing/068004606_vis.png,./data/MPII_sample1_pose/068004606_rendered.png,cooking or food preparation
./data/MPII_sample1/019370029.jpg,./data/MPII_sample1_parsing/019370029_vis.png,./data/MPII_sample1_pose/019370029_rendered.png,laying or removing carpet
./data/MPII_sample1/006803731.jpg,./data/MPII_sample1_parsing/006803731_vis.png,./data/MPII_sample1_pose/006803731_rendered.png,"cleaning, general"
./data/MPII_sample1/002198181.jpg,./data/MPII_sample1_parsing/002198181_vis.png,./data/MPII_sample1_pose/002198181_rendered.png,"yard work, general"
./data/MPII_sample1/000966627.jpg,./data/MPII_sample1_parsing/000966627_vis.png,./data/MPII_sample1_pose/000966627_rendered.png,"football, touch, flag"
./data/MPII_sample1/008670657.jpg,./data/MPII_sample1_parsing/008670657_vis.png,./data/MPII_sample1_pose/008670657_rendered.png,"standing quietly, standing in a line"
./data/MPII_sample1/088121273.jpg,./data/MPII_sample1_parsing/088121273_vis.png,./data/MPII_sample1_pose/088121273_rendered.png,"polo, on horseback"
./data/MPII_sample1/056120565.jpg,./data/MPII_sample1_parsing/056120565_vis.png,./data/MPII_sample1_pose/056120565_rendered.png,"paddle boarding, standing"
./data/MPII_sample1/060753379.jpg,./data/MPII_sample1_parsing/060753379_vis.png,./data/MPII_sample1_pose/060753379_rendered.png,playing with animals
./data/MPII_sample1/083962450.jpg,./data/MPII_sample1_parsing/083962450_vis.png,./data/MPII_sample1_pose/083962450_rendered.png,serving food and drinks
./data/MPII_sample1/072255410.jpg,./data/MPII_sample1_parsing/072255410_vis.png,./data/MPII_sample1_pose/072255410_rendered.png,shuffleboard
./data/MPII_sample1/062898839.jpg,./data/MPII_sample1_parsing/062898839_vis.png,./data/MPII_sample1_pose/062898839_rendered.png,soccer
./data/MPII_sample1/095923544.jpg,./data/MPII_sample1_parsing/095923544_vis.png,./data/MPII_sample1_pose/095923544_rendered.png,"mowing lawn, walk, hand mower (Taylor Code 570)"
./data/MPII_sample1/011819681.jpg,./data/MPII_sample1_parsing/011819681_vis.png,./data/MPII_sample1_pose/011819681_rendered.png,native New Zealander physical activities
./data/MPII_sample1/042993975.jpg,./data/MPII_sample1_parsing/042993975_vis.png,./data/MPII_sample1_pose/042993975_rendered.png,tennis
./data/MPII_sample1/041766700.jpg,./data/MPII_sample1_parsing/041766700_vis.png,./data/MPII_sample1_pose/041766700_rendered.png,circuit training
./data/MPII_sample1/047246211.jpg,./data/MPII_sample1_parsing/047246211_vis.png,./data/MPII_sample1_pose/047246211_rendered.png,playing with animals
./data/MPII_sample1/022369276.jpg,./data/MPII_sample1_parsing/022369276_vis.png,./data/MPII_sample1_pose/022369276_rendered.png,running
./data/MPII_sample1/014357746.jpg,./data/MPII_sample1_parsing/014357746_vis.png,./data/MPII_sample1_pose/014357746_rendered.png,"bicycling, racing and road"
./data/MPII_sample1/006043654.jpg,./data/MPII_sample1_parsing/006043654_vis.png,./data/MPII_sample1_pose/006043654_rendered.png,"horn, standing"
./data/MPII_sample1/083285581.jpg,./data/MPII_sample1_parsing/083285581_vis.png,./data/MPII_sample1_pose/083285581_rendered.png,automobile repair
./data/MPII_sample1/038912301.jpg,./data/MPII_sample1_parsing/038912301_vis.png,./data/MPII_sample1_pose/038912301_rendered.png,reading
./data/MPII_sample1/020152700.jpg,./data/MPII_sample1_parsing/020152700_vis.png,./data/MPII_sample1_pose/020152700_rendered.png,"yoga, Power"
./data/MPII_sample1/057645986.jpg,./data/MPII_sample1_parsing/057645986_vis.png,./data/MPII_sample1_pose/057645986_rendered.png,fencing
./data/MPII_sample1/016144769.jpg,./data/MPII_sample1_parsing/016144769_vis.png,./data/MPII_sample1_pose/016144769_rendered.png,"moving furniture, household items, carrying boxes"
./data/MPII_sample1/088756307.jpg,./data/MPII_sample1_parsing/088756307_vis.png,./data/MPII_sample1_pose/088756307_rendered.png,cooking or food preparation
./data/MPII_sample1/026949005.jpg,./data/MPII_sample1_parsing/026949005_vis.png,./data/MPII_sample1_pose/026949005_rendered.png,"standing, arts and crafts, sand painting, carving, weaving"
./data/MPII_sample1/078921959.jpg,./data/MPII_sample1_parsing/078921959_vis.png,./data/MPII_sample1_pose/078921959_rendered.png,"washing fence, painting fence, moderate effort"
./data/MPII_sample1/027729086.jpg,./data/MPII_sample1_parsing/027729086_vis.png,./data/MPII_sample1_pose/027729086_rendered.png,"canoeing, on camping trip (Taylor Code 270)"
./data/MPII_sample1/092073965.jpg,./data/MPII_sample1_parsing/092073965_vis.png,./data/MPII_sample1_pose/092073965_rendered.png,chopping wood
./data/MPII_sample1/060108267.jpg,./data/MPII_sample1_parsing/060108267_vis.png,./data/MPII_sample1_pose/060108267_rendered.png,"gardening, general, moderate effort"
./data/MPII_sample1/071633103.jpg,./data/MPII_sample1_parsing/071633103_vis.png,./data/MPII_sample1_pose/071633103_rendered.png,marching band
./data/MPII_sample1/097966813.jpg,./data/MPII_sample1_parsing/097966813_vis.png,./data/MPII_sample1_pose/097966813_rendered.png,backpacking
./data/MPII_sample1/095317754.jpg,./data/MPII_sample1_parsing/095317754_vis.png,./data/MPII_sample1_pose/095317754_rendered.png,"rope skipping, general"
./data/MPII_sample1/050775784.jpg,./data/MPII_sample1_parsing/050775784_vis.png,./data/MPII_sample1_pose/050775784_rendered.png,"archery, non-hunting"
./data/MPII_sample1/036273382.jpg,./data/MPII_sample1_parsing/036273382_vis.png,./data/MPII_sample1_pose/036273382_rendered.png,"slide board exercise, general"
./data/MPII_sample1/014510882.jpg,./data/MPII_sample1_parsing/014510882_vis.png,./data/MPII_sample1_pose/014510882_rendered.png,manual or unskilled labor
./data/MPII_sample1/020431638.jpg,./data/MPII_sample1_parsing/020431638_vis.png,./data/MPII_sample1_pose/020431638_rendered.png,"yoga, Power"
./data/MPII_sample1/032085454.jpg,./data/MPII_sample1_parsing/032085454_vis.png,./data/MPII_sample1_pose/032085454_rendered.png,"archery, non-hunting"
./data/MPII_sample1/003842635.jpg,./data/MPII_sample1_parsing/003842635_vis.png,./data/MPII_sample1_pose/003842635_rendered.png,"carpentry, finishing or refinishing cabinets or furniture"
./data/MPII_sample1/061143081.jpg,./data/MPII_sample1_parsing/061143081_vis.png,./data/MPII_sample1_pose/061143081_rendered.png,cooking or food preparation
./data/MPII_sample1/085841275.jpg,./data/MPII_sample1_parsing/085841275_vis.png,./data/MPII_sample1_pose/085841275_rendered.png,orienteering
./data/MPII_sample1/025270786.jpg,./data/MPII_sample1_parsing/025270786_vis.png,./data/MPII_sample1_pose/025270786_rendered.png,"tai chi, qi gong, general"
./data/MPII_sample1/090532183.jpg,./data/MPII_sample1_parsing/090532183_vis.png,./data/MPII_sample1_pose/090532183_rendered.png,ski jumping
./data/MPII_sample1/051100476.jpg,./data/MPII_sample1_parsing/051100476_vis.png,./data/MPII_sample1_pose/051100476_rendered.png,washing and waxing car
./data/MPII_sample1/066196894.jpg,./data/MPII_sample1_parsing/066196894_vis.png,./data/MPII_sample1_pose/066196894_rendered.png,"hunting, rabbit, squirrel, prairie chick, raccoon, small game (Taylor Code 690)"
./data/MPII_sample1/062478386.jpg,./data/MPII_sample1_parsing/062478386_vis.png,./data/MPII_sample1_pose/062478386_rendered.png,wash dishes
./data/MPII_sample1/036169081.jpg,./data/MPII_sample1_parsing/036169081_vis.png,./data/MPII_sample1_pose/036169081_rendered.png,"yoga, Power"
./data/MPII_sample1/014278485.jpg,./data/MPII_sample1_parsing/014278485_vis.png,./data/MPII_sample1_pose/014278485_rendered.png,"garbage collector, walking, dumping bins into truck"
./data/MPII_sample1/041950074.jpg,./data/MPII_sample1_parsing/041950074_vis.png,./data/MPII_sample1_pose/041950074_rendered.png,"trampoline, competitive"
./data/MPII_sample1/079554439.jpg,./data/MPII_sample1_parsing/079554439_vis.png,./data/MPII_sample1_pose/079554439_rendered.png,"fishing, general"
./data/MPII_sample1/025276586.jpg,./data/MPII_sample1_parsing/025276586_vis.png,./data/MPII_sample1_pose/025276586_rendered.png,calisthenics
./data/MPII_sample1/045217296.jpg,./data/MPII_sample1_parsing/045217296_vis.png,./data/MPII_sample1_pose/045217296_rendered.png,"sitting, talking in person, on the phone, computer, or text messaging, light effort"
./data/MPII_sample1/085562457.jpg,./data/MPII_sample1_parsing/085562457_vis.png,./data/MPII_sample1_pose/085562457_rendered.png,"skindiving, scuba diving, snorkeling"
./data/MPII_sample1/057880675.jpg,./data/MPII_sample1_parsing/057880675_vis.png,./data/MPII_sample1_pose/057880675_rendered.png,"bicycling, stationary"
./data/MPII_sample1/089009704.jpg,./data/MPII_sample1_parsing/089009704_vis.png,./data/MPII_sample1_pose/089009704_rendered.png,"children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball"
./data/MPII_sample1/066919745.jpg,./data/MPII_sample1_parsing/066919745_vis.png,./data/MPII_sample1_pose/066919745_rendered.png,"fishing, ice, sitting"
./data/MPII_sample1/005862870.jpg,./data/MPII_sample1_parsing/005862870_vis.png,./data/MPII_sample1_pose/005862870_rendered.png,"softball, general"
./data/MPII_sample1/045791917.jpg,./data/MPII_sample1_parsing/045791917_vis.png,./data/MPII_sample1_pose/045791917_rendered.png,chopping wood
./data/MPII_sample1/055679838.jpg,./data/MPII_sample1_parsing/055679838_vis.png,./data/MPII_sample1_pose/055679838_rendered.png,hiking
./data/MPII_sample1/077232205.jpg,./data/MPII_sample1_parsing/077232205_vis.png,./data/MPII_sample1_pose/077232205_rendered.png,"kitchen activity, general, (e.g., cooking, washing dishes, cleaning up), moderate effort"
./data/MPII_sample1/019583924.jpg,./data/MPII_sample1_parsing/019583924_vis.png,./data/MPII_sample1_pose/019583924_rendered.png,"fishing, dip net, setting net and retrieving fish, general"
./data/MPII_sample1/031387808.jpg,./data/MPII_sample1_parsing/031387808_vis.png,./data/MPII_sample1_pose/031387808_rendered.png,"carpentry, general"
./data/MPII_sample1/096831921.jpg,./data/MPII_sample1_parsing/096831921_vis.png,./data/MPII_sample1_pose/096831921_rendered.png,"hunting, rabbit, squirrel, prairie chick, raccoon, small game (Taylor Code 690)"
./data/MPII_sample1/004283732.jpg,./data/MPII_sample1_parsing/004283732_vis.png,./data/MPII_sample1_pose/004283732_rendered.png,laying or removing carpet
./data/MPII_sample1/015928304.jpg,./data/MPII_sample1_parsing/015928304_vis.png,./data/MPII_sample1_pose/015928304_rendered.png,"rope skipping, general"
./data/MPII_sample1/080670781.jpg,./data/MPII_sample1_parsing/080670781_vis.png,./data/MPII_sample1_pose/080670781_rendered.png,felling trees
./data/MPII_sample1/094446895.jpg,./data/MPII_sample1_parsing/094446895_vis.png,./data/MPII_sample1_pose/094446895_rendered.png,"cello, sitting"
./data/MPII_sample1/063637271.jpg,./data/MPII_sample1_parsing/063637271_vis.png,./data/MPII_sample1_pose/063637271_rendered.png,child care
./data/MPII_sample1/012044734.jpg,./data/MPII_sample1_parsing/012044734_vis.png,./data/MPII_sample1_pose/012044734_rendered.png,"bicycling, racing and road"
./data/MPII_sample1/021291729.jpg,./data/MPII_sample1_parsing/021291729_vis.png,./data/MPII_sample1_pose/021291729_rendered.png,water walking
./data/MPII_sample1/055787632.jpg,./data/MPII_sample1_parsing/055787632_vis.png,./data/MPII_sample1_pose/055787632_rendered.png,hanging storm windows
./data/MPII_sample1/087899231.jpg,./data/MPII_sample1_parsing/087899231_vis.png,./data/MPII_sample1_pose/087899231_rendered.png,clearing brush
./data/MPII_sample1/088163535.jpg,./data/MPII_sample1_parsing/088163535_vis.png,./data/MPII_sample1_pose/088163535_rendered.png,roofing
./data/MPII_sample1/080710702.jpg,./data/MPII_sample1_parsing/080710702_vis.png,./data/MPII_sample1_pose/080710702_rendered.png,"carpentry, general"
./data/MPII_sample1/049242269.jpg,./data/MPII_sample1_parsing/049242269_vis.png,./data/MPII_sample1_pose/049242269_rendered.png,touringtravelingvacation involving riding in a vehicle
./data/MPII_sample1/013258218.jpg,./data/MPII_sample1_parsing/013258218_vis.png,./data/MPII_sample1_pose/013258218_rendered.png,"fishing from boat or canoe, sitting"
./data/MPII_sample1/013710971.jpg,./data/MPII_sample1_parsing/013710971_vis.png,./data/MPII_sample1_pose/013710971_rendered.png,paddle boat
./data/MPII_sample1/009929335.jpg,./data/MPII_sample1_parsing/009929335_vis.png,./data/MPII_sample1_pose/009929335_rendered.png,resistance training
./data/MPII_sample1/004498114.jpg,./data/MPII_sample1_parsing/004498114_vis.png,./data/MPII_sample1_pose/004498114_rendered.png,"cello, sitting"
./data/MPII_sample1/042985198.jpg,./data/MPII_sample1_parsing/042985198_vis.png,./data/MPII_sample1_pose/042985198_rendered.png,playing with animals
./data/MPII_sample1/041938984.jpg,./data/MPII_sample1_parsing/041938984_vis.png,./data/MPII_sample1_pose/041938984_rendered.png,"bicycling, racing and road"
./data/MPII_sample1/055348993.jpg,./data/MPII_sample1_parsing/055348993_vis.png,./data/MPII_sample1_pose/055348993_rendered.png,rock climbing
./data/MPII_sample1/036602827.jpg,./data/MPII_sample1_parsing/036602827_vis.png,./data/MPII_sample1_pose/036602827_rendered.png,"carpentry, general"
./data/MPII_sample1/006767354.jpg,./data/MPII_sample1_parsing/006767354_vis.png,./data/MPII_sample1_pose/006767354_rendered.png,"ballet, modern, or jazz"
./data/MPII_sample1/008107492.jpg,./data/MPII_sample1_parsing/008107492_vis.png,./data/MPII_sample1_pose/008107492_rendered.png,"cook, chef"
./data/MPII_sample1/020381868.jpg,./data/MPII_sample1_parsing/020381868_vis.png,./data/MPII_sample1_pose/020381868_rendered.png,scrubbing floors
./data/MPII_sample1/070859331.jpg,./data/MPII_sample1_parsing/070859331_vis.png,./data/MPII_sample1_pose/070859331_rendered.png,"eating, sitting"
./data/MPII_sample1/088909240.jpg,./data/MPII_sample1_parsing/088909240_vis.png,./data/MPII_sample1_pose/088909240_rendered.png,hiking
./data/MPII_sample1/035987801.jpg,./data/MPII_sample1_parsing/035987801_vis.png,./data/MPII_sample1_pose/035987801_rendered.png,"kayaking, moderate effort"
./data/MPII_sample1/076422048.jpg,./data/MPII_sample1_parsing/076422048_vis.png,./data/MPII_sample1_pose/076422048_rendered.png,"sailing, in competition"
./data/MPII_sample1/043211624.jpg,./data/MPII_sample1_parsing/043211624_vis.png,./data/MPII_sample1_pose/043211624_rendered.png,"slimnastics, jazzercise"
./data/MPII_sample1/040058936.jpg,./data/MPII_sample1_parsing/040058936_vis.png,./data/MPII_sample1_pose/040058936_rendered.png,"bicycling, stationary"
./data/MPII_sample1/076545845.jpg,./data/MPII_sample1_parsing/076545845_vis.png,./data/MPII_sample1_pose/076545845_rendered.png,golf
./data/MPII_sample1/048824113.jpg,./data/MPII_sample1_parsing/048824113_vis.png,./data/MPII_sample1_pose/048824113_rendered.png,"running, on a track, team practice"
./data/MPII_sample1/054766823.jpg,./data/MPII_sample1_parsing/054766823_vis.png,./data/MPII_sample1_pose/054766823_rendered.png,"skating, speed, competitive"
./data/MPII_sample1/038435504.jpg,./data/MPII_sample1_parsing/038435504_vis.png,./data/MPII_sample1_pose/038435504_rendered.png,tailoring
./data/MPII_sample1/005334800.jpg,./data/MPII_sample1_parsing/005334800_vis.png,./data/MPII_sample1_pose/005334800_rendered.png,"sitting, playing an instrument at church"
./data/MPII_sample1/046380982.jpg,./data/MPII_sample1_parsing/046380982_vis.png,./data/MPII_sample1_pose/046380982_rendered.png,calisthenics
./data/MPII_sample1/071611104.jpg,./data/MPII_sample1_parsing/071611104_vis.png,./data/MPII_sample1_pose/071611104_rendered.png,playing with animals
./data/MPII_sample1/010357657.jpg,./data/MPII_sample1_parsing/010357657_vis.png,./data/MPII_sample1_pose/010357657_rendered.png,"painting,house, furniture, moderate effort"
./data/MPII_sample1/055884087.jpg,./data/MPII_sample1_parsing/055884087_vis.png,./data/MPII_sample1_pose/055884087_rendered.png,"skiing, downhill"
./data/MPII_sample1/072226693.jpg,./data/MPII_sample1_parsing/072226693_vis.png,./data/MPII_sample1_pose/072226693_rendered.png,"skiing, downhill"
./data/MPII_sample1/099807125.jpg,./data/MPII_sample1_parsing/099807125_vis.png,./data/MPII_sample1_pose/099807125_rendered.png,billiards
./data/MPII_sample1/033441445.jpg,./data/MPII_sample1_parsing/033441445_vis.png,./data/MPII_sample1_pose/033441445_rendered.png,rollerblading
./data/MPII_sample1/095762528.jpg,./data/MPII_sample1_parsing/095762528_vis.png,./data/MPII_sample1_pose/095762528_rendered.png,playing with children
./data/MPII_sample1/061370797.jpg,./data/MPII_sample1_parsing/061370797_vis.png,./data/MPII_sample1_pose/061370797_rendered.png,bowling
./data/MPII_sample1/033808441.jpg,./data/MPII_sample1_parsing/033808441_vis.png,./data/MPII_sample1_pose/033808441_rendered.png,"bicycling, mountain"
./data/MPII_sample1/034520403.jpg,./data/MPII_sample1_parsing/034520403_vis.png,./data/MPII_sample1_pose/034520403_rendered.png,pulling rickshaw
./data/MPII_sample1/078174586.jpg,./data/MPII_sample1_parsing/078174586_vis.png,./data/MPII_sample1_pose/078174586_rendered.png,"conducting orchestra, standing"
./data/MPII_sample1/097067655.jpg,./data/MPII_sample1_parsing/097067655_vis.png,./data/MPII_sample1_pose/097067655_rendered.png,fishing from river bank
./data/MPII_sample1/087588572.jpg,./data/MPII_sample1_parsing/087588572_vis.png,./data/MPII_sample1_pose/087588572_rendered.png,backpacking
./data/MPII_sample1/030277513.jpg,./data/MPII_sample1_parsing/030277513_vis.png,./data/MPII_sample1_pose/030277513_rendered.png,"fishing from boat or canoe, sitting"
./data/MPII_sample1/092998478.jpg,./data/MPII_sample1_parsing/092998478_vis.png,./data/MPII_sample1_pose/092998478_rendered.png,"skiing, downhill"
./data/MPII_sample1/020299356.jpg,./data/MPII_sample1_parsing/020299356_vis.png,./data/MPII_sample1_pose/020299356_rendered.png,bowling
./data/MPII_sample1/057830665.jpg,./data/MPII_sample1_parsing/057830665_vis.png,./data/MPII_sample1_pose/057830665_rendered.png,"carrying load, upstairs"
./data/MPII_sample1/052972495.jpg,./data/MPII_sample1_parsing/052972495_vis.png,./data/MPII_sample1_pose/052972495_rendered.png,"carpentry, finishing or refinishing cabinets or furniture"
./data/MPII_sample1/072923551.jpg,./data/MPII_sample1_parsing/072923551_vis.png,./data/MPII_sample1_pose/072923551_rendered.png,"standing, miscellaneous"
./data/MPII_sample1/005813379.jpg,./data/MPII_sample1_parsing/005813379_vis.png,./data/MPII_sample1_pose/005813379_rendered.png,"massage therapist, standing"
./data/MPII_sample1/014387616.jpg,./data/MPII_sample1_parsing/014387616_vis.png,./data/MPII_sample1_pose/014387616_rendered.png,feeding household animals
./data/MPII_sample1/018312346.jpg,./data/MPII_sample1_parsing/018312346_vis.png,./data/MPII_sample1_pose/018312346_rendered.png,water walking
./data/MPII_sample1/054376246.jpg,./data/MPII_sample1_parsing/054376246_vis.png,./data/MPII_sample1_pose/054376246_rendered.png,trimming shrubs or trees
./data/MPII_sample1/019068772.jpg,./data/MPII_sample1_parsing/019068772_vis.png,./data/MPII_sample1_pose/019068772_rendered.png,serving food in church
./data/MPII_sample1/082697688.jpg,./data/MPII_sample1_parsing/082697688_vis.png,./data/MPII_sample1_pose/082697688_rendered.png,"sitting, in class, general, including note-taking or class discussion"
./data/MPII_sample1/018211792.jpg,./data/MPII_sample1_parsing/018211792_vis.png,./data/MPII_sample1_pose/018211792_rendered.png,"bicycling, mountain"
./data/MPII_sample1/063852505.jpg,./data/MPII_sample1_parsing/063852505_vis.png,./data/MPII_sample1_pose/063852505_rendered.png,"walking, for exerceise, with ski poles"
./data/MPII_sample1/093309407.jpg,./data/MPII_sample1_parsing/093309407_vis.png,./data/MPII_sample1_pose/093309407_rendered.png,"standing, miscellaneous"
./data/MPII_sample1/066856253.jpg,./data/MPII_sample1_parsing/066856253_vis.png,./data/MPII_sample1_pose/066856253_rendered.png,"carpentry, sawing hardwood"
./data/MPII_sample1/024235370.jpg,./data/MPII_sample1_parsing/024235370_vis.png,./data/MPII_sample1_pose/024235370_rendered.png,"fishing from boat or canoe, sitting"
